Page_ID,Content_Name,Content_URL,Content_Pattern,Marker_ID,Active(YES/NO),Cobrowse_Suppressed(YES/NO),Non-matching_page(YES/NO)
36213061,ATT-HROneStop-EmpConc-Int-O-Jarden,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcJarden,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcJarden,ATT-HROneStop-EmpConc-Int-O-Jarden,yes,no,no
36213062,ATT-HROneStop-EmpConc-Int-O-JenCraig,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcJenCraig,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcJenCraig,ATT-HROneStop-EmpConc-Int-O-JenCraig,yes,no,no
36213063,ATT-HROneStop-EmpConc-Int-O-Kaplan,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcKaplan,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcKaplan,ATT-HROneStop-EmpConc-Int-O-Kaplan,yes,no,no
36213064,ATT-HROneStop-EmpConc-Int-O-Landrys,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcLandrys,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcLandrys,ATT-HROneStop-EmpConc-Int-O-Landrys,yes,no,no
36213065,ATT-HROneStop-EmpConc-Int-O-NonMgmtVoiceLegacyT,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConNonMgmtVoiceLegacyT,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConNonMgmtVoiceLegacyT,ATT-HROneStop-EmpConc-Int-O-NonMgmtVoiceLegacyT,yes,no,no
36213066,ATT-HROneStop-EmpConc-Int-O-NonMgmtVoiceLegacyBell,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConNonMgmtVoiceLegacyBellSouth,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConNonMgmtVoiceLegacyBellSouth,ATT-HROneStop-EmpConc-Int-O-NonMgmtVoiceLegacyBell,yes,no,no
36213067,ATT-HROneStop-EmpConc-Int-O-LegSBCVoice,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConLegSBCVoice,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConLegSBCVoice,ATT-HROneStop-EmpConc-Int-O-LegSBCVoice,yes,no,no
36213068,ATT-HROneStop-EmpConc-Int-O-LibMutual,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcLibMutual,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcLibMutual,ATT-HROneStop-EmpConc-Int-O-LibMutual,yes,no,no
36213069,ATT-HROneStop-EmpConc-Int-O-ManVoice,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcManVoice,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcManVoice,ATT-HROneStop-EmpConc-Int-O-ManVoice,yes,no,no
36213070,ATT-HROneStop-EmpConc-Int-O-Marriott,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConMarriott,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConMarriott,ATT-HROneStop-EmpConc-Int-O-Marriott,yes,no,no
36213071,ATT-HROneStop-EmpConc-Int-O-EmpOff9stateMgt,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcEmpOff9stateMgt,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcEmpOff9stateMgt,ATT-HROneStop-EmpConc-Int-O-EmpOff9stateMgt,yes,no,no
36213072,ATT-HROneStop-EmpConc-Int-O-Mitsubishi,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcMitsubishi,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcMitsubishi,ATT-HROneStop-EmpConc-Int-O-Mitsubishi,yes,no,no
36213073,ATT-HROneStop-EmpConc-Int-O-Mobility,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcMobility,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcMobility,ATT-HROneStop-EmpConc-Int-O-Mobility,yes,no,no
36213074,ATT-HROneStop-EmpConc-Int-O-MobilityEmployees,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcMobilityEmployees,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcMobilityEmployees,ATT-HROneStop-EmpConc-Int-O-MobilityEmployees,yes,no,no
36213075,ATT-HROneStop-EmpConc-Int-O-Quicken,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcQuicken,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcQuicken,ATT-HROneStop-EmpConc-Int-O-Quicken,yes,no,no
36213076,ATT-HROneStop-EmpConc-Int-O-Nissan,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcNissan,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcNissan,ATT-HROneStop-EmpConc-Int-O-Nissan,yes,no,no
36213077,ATT-HROneStop-EmpConc-Int-O-NonMgmtVoi,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConNonMgmtVoi,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConNonMgmtVoi,ATT-HROneStop-EmpConc-Int-O-NonMgmtVoi,yes,no,no
36213078,ATT-HROneStop-EmpConc-Int-O-EmpOff9stateNmgt,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcEmpOff9stateNmgt,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcEmpOff9stateNmgt,ATT-HROneStop-EmpConc-Int-O-EmpOff9stateNmgt,yes,no,no
36213079,ATT-HROneStop-EmpConc-Int-O-NovaSEUniv,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcNovaSEUniv,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcNovaSEUniv,ATT-HROneStop-EmpConc-Int-O-NovaSEUniv,yes,no,no
36213080,ATT-HROneStop-EmpConc-Int-O-NYUPoly,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConNYUPoly,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConNYUPoly,ATT-HROneStop-EmpConc-Int-O-NYUPoly,yes,no,no
36213081,ATT-HROneStop-EmpConc-Int-O-Omni,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcOmni,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcOmni,ATT-HROneStop-EmpConc-Int-O-Omni,yes,no,no
36213082,ATT-HROneStop-EmpConc-Int-O-OneStopShopDetail,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpconcOneStopShopDetail,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpconcOneStopShopDetail,ATT-HROneStop-EmpConc-Int-O-OneStopShopDetail,yes,no,no
36213083,ATT-HROneStop-EmpConc-Int-O-Pana,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcPana,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcPana,ATT-HROneStop-EmpConc-Int-O-Pana,yes,no,no
36213084,ATT-HROneStop-EmpConc-Int-O-ProtectionOne,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcProtectionOne,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcProtectionOne,ATT-HROneStop-EmpConc-Int-O-ProtectionOne,yes,no,no
36213085,ATT-HROneStop-EmpConc-Int-O-Reebok,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcReebok,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcReebok,ATT-HROneStop-EmpConc-Int-O-Reebok,yes,no,no
36213086,ATT-HROneStop-EmpConc-Int-O-SamsClub,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSamsClub,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSamsClub,ATT-HROneStop-EmpConc-Int-O-SamsClub,yes,no,no
36213087,ATT-HROneStop-EmpConc-Int-O-Samsungarchive,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSamsungarchive,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSamsungarchive,ATT-HROneStop-EmpConc-Int-O-Samsungarchive,yes,no,no
36213088,ATT-HROneStop-EmpConc-Int-O-Sears,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSears,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSears,ATT-HROneStop-EmpConc-Int-O-Sears,yes,no,no
36213089,ATT-HROneStop-EmpConc-Int-O-SHI,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSHI,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSHI,ATT-HROneStop-EmpConc-Int-O-SHI,yes,no,no
36213090,ATT-HROneStop-EmpConc-Int-O-SIRIUS_XM,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSIRIUS_XM,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSIRIUS_XM,ATT-HROneStop-EmpConc-Int-O-SIRIUS_XM,yes,no,no
36213091,ATT-HROneStop-EmpConc-Int-O-Sony,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSony,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSony,ATT-HROneStop-EmpConc-Int-O-Sony,yes,no,no
36213092,ATT-HROneStop-EmpConc-Int-O-Strayer,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcStrayer,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcStrayer,ATT-HROneStop-EmpConc-Int-O-Strayer,yes,no,no
36213093,ATT-HROneStop-EmpConc-Int-O-SunEdison,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSunEdison,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSunEdison,ATT-HROneStop-EmpConc-Int-O-SunEdison,yes,no,no
36213094,ATT-HROneStop-EmpConc-Int-O-SunPower,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcSunPower,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcSunPower,ATT-HROneStop-EmpConc-Int-O-SunPower,yes,no,no
36213095,ATT-HROneStop-EmpConc-Int-O-TBCTires,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcTBCTires,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcTBCTires,ATT-HROneStop-EmpConc-Int-O-TBCTires,yes,no,no
36213096,ATT-HROneStop-EmpConc-Int-O-PalmerClub,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcPalmerClub,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcPalmerClub,ATT-HROneStop-EmpConc-Int-O-PalmerClub,yes,no,no
36213097,ATT-HROneStop-EmpConc-Int-O-UPS,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcUPS,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcUPS,ATT-HROneStop-EmpConc-Int-O-UPS,yes,no,no
36213098,ATT-HROneStop-EmpConc-Int-O-TommyHilfiger,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcTommyHilfiger,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcTommyHilfiger,ATT-HROneStop-EmpConc-Int-O-TommyHilfiger,yes,no,no
36213099,ATT-HROneStop-EmpConc-Int-O-UnderArmour,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcUnderArmour,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcUnderArmour,ATT-HROneStop-EmpConc-Int-O-UnderArmour,yes,no,no
36213100,ATT-HROneStop-EmpConc-Int-O-UMUC,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcUMUC,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcUMUC,ATT-HROneStop-EmpConc-Int-O-UMUC,yes,no,no
36213101,ATT-HROneStop-EmpConc-Int-O-UnivPhoenix,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcUnivPhoenix,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcUnivPhoenix,ATT-HROneStop-EmpConc-Int-O-UnivPhoenix,yes,no,no
36213102,ATT-HROneStop-EmpConc-Int-O-VacationRewards,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcVacationRewards,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcVacationRewards,ATT-HROneStop-EmpConc-Int-O-VacationRewards,yes,no,no
36213103,ATT-HROneStop-EmpConc-Int-O-Valvoline,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcValvoline,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcValvoline,ATT-HROneStop-EmpConc-Int-O-Valvoline,yes,no,no
36213104,ATT-HROneStop-EmpConc-Int-O-Volvo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcVolvo,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcVolvo,ATT-HROneStop-EmpConc-Int-O-Volvo,yes,no,no
36213105,ATT-HROneStop-EmpConc-Int-O-WebsterU,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcWebsterU,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcWebsterU,ATT-HROneStop-EmpConc-Int-O-WebsterU,yes,no,no
36213106,ATT-HROneStop-EmpConc-Int-O-WellsFargo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcWellsFargo,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcWellsFargo,ATT-HROneStop-EmpConc-Int-O-WellsFargo,yes,no,no
36213107,ATT-HROneStop-EmpConc-Int-O-Whirlpool,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcWhirlpool,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcWhirlpool,ATT-HROneStop-EmpConc-Int-O-Whirlpool,yes,no,no
36213108,ATT-HROneStop-EmpConc-Int-O-Wireless,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConcWireless,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConcWireless,ATT-HROneStop-EmpConc-Int-O-Wireless,yes,no,no
36213109,ATT-HROneStop-EmpConc-Int-O-WyndGrp,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=EmpConWyndGrp,(.*ebiz(.|-).*?/)hronestop(.*)type=EmpConWyndGrp,ATT-HROneStop-EmpConc-Int-O-WyndGrp,yes,no,no
36213110,ATT-HROneStop-FillPosition-Int-O-MoreInfo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=ForMoreInformation&itemId=88,(.*ebiz(.|-).*?/)hronestop(.*)ForMoreInformation&itemId=88,ATT-HROneStop-FillPosition-Int-O-MoreInfo,yes,no,no
36213111,ATT-HROneStop-FillPosition-Int-O-Usemployees,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamFillPosition_USMgmtEmployees,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamFillPosition_USMgmtEmployees,ATT-HROneStop-FillPosition-Int-O-Usemployees,yes,no,no
36213112,ATT-HROneStop-FillPosition-Int-O-Step1,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamFillPosition_USMgmtEmployees_Step1,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamFillPosition_USMgmtEmployees_Step1,ATT-HROneStop-FillPosition-Int-O-Step1,yes,no,no
36213113,ATT-HROneStop-FillPosition-Int-O-Step2,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamFillPosition_USMgmtEmployees_Step2,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamFillPosition_USMgmtEmployees_Step2,ATT-HROneStop-FillPosition-Int-O-Step2,yes,no,no
36213114,ATT-HROneStop-FillPosition-Int-O-Step3,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamFillPosition_USMgmtEmployees_Step3,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamFillPosition_USMgmtEmployees_Step3,ATT-HROneStop-FillPosition-Int-O-Step3,yes,no,no
36213115,ATT-HROneStop-FillPosition-Int-O-USNonMgtEmployees,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamFillPosition_USNonMgmtEmployees,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamFillPosition_USNonMgmtEmployees,ATT-HROneStop-FillPosition-Int-O-USNonMgtEmployees,yes,no,no
36213116,ATT-HROneStop-FillPositionStudent-Int-O-NewBlended,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamNewBlendedOrg,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamNewBlendedOrg,ATT-HROneStop-FillPositionStudent-Int-O-NewBlended,yes,no,no
36213117,ATT-HROneStop-FillPositionStudent-Int-O-HiringPrgm,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamStudentHiringPrgms,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamStudentHiringPrgms,ATT-HROneStop-FillPositionStudent-Int-O-HiringPrgm,yes,no,no
36213118,ATT-HROneStop-FillPositionStudent-Int-O-InternPrgm,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManTeamStudentInternshipProgram,(.*ebiz(.|-).*?/)hronestop(.*)type=ManTeamStudentInternshipProgram,ATT-HROneStop-FillPositionStudent-Int-O-InternPrgm,yes,no,no
36213119,ATT-HROneStop-FMLA-Int-O-MoreInfo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=ForMoreInformation&itemId=66,(.*ebiz(.|-).*?/)hronestop(.*)ForMoreInformation&itemId=66,ATT-HROneStop-FMLA-Int-O-MoreInfo,yes,no,no
36213120,ATT-HROneStop-FMLA-Int-O-RequestResponse,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAEEResponsRequesting,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAEEResponsRequesting,ATT-HROneStop-FMLA-Int-O-RequestResponse,yes,no,no
36213121,ATT-HROneStop-FMLA-Int-O-TandAHome,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLATandAHome,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLATandAHome,ATT-HROneStop-FMLA-Int-O-TandAHome,yes,no,no
36213122,ATT-HROneStop-FMLA-Int-O-DisbLOA,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLADisbLOA,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLADisbLOA,ATT-HROneStop-FMLA-Int-O-DisbLOA,yes,no,no
36213123,ATT-HROneStop-FMLA-Int-O-EligEnt,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAEligEnt,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAEligEnt,ATT-HROneStop-FMLA-Int-O-EligEnt,yes,no,no
36213124,ATT-HROneStop-FMLA-Int-O-MinIncrements,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAMinIncrements,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAMinIncrements,ATT-HROneStop-FMLA-Int-O-MinIncrements,yes,no,no
36213125,ATT-HROneStop-FMLA-Int-O-QualEvents,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAQualEvents,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAQualEvents,ATT-HROneStop-FMLA-Int-O-QualEvents,yes,no,no
36213126,ATT-HROneStop-FMLA-Int-O-Forms,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAForms,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAForms,ATT-HROneStop-FMLA-Int-O-Forms,yes,no,no
36213127,ATT-HROneStop-FMLA-Int-O-FAQ,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAFAQ,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAFAQ,ATT-HROneStop-FMLA-Int-O-FAQ,yes,no,no
36213128,ATT-HROneStop-FMLA-Int-O-ProcClaims,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=TandAFMLAProcClaims,(.*ebiz(.|-).*?/)hronestop(.*)type=TandAFMLAProcClaims,ATT-HROneStop-FMLA-Int-O-ProcClaims,yes,no,no
36213129,ATT-HROneStop-FMLA-Int-O-MobilityRequest,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAMobilityRequesting,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAMobilityRequesting,ATT-HROneStop-FMLA-Int-O-MobilityRequest,yes,no,no
36213130,ATT-HROneStop-FMLA-Int-O-StateLeaves,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=FMLAStateLeaves,(.*ebiz(.|-).*?/)hronestop(.*)type=FMLAStateLeaves,ATT-HROneStop-FMLA-Int-O-StateLeaves,yes,no,no
36213131,ATT-HROneStop-I9-Int-O-MoreInfo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=ForMoreInformation&itemId=26,(.*ebiz(.|-).*?/)hronestop(.*)ForMoreInformation&itemId=26,ATT-HROneStop-I9-Int-O-MoreInfo,yes,no,no
36213132,ATT-HROneStop-I9-Int-O-Main,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=I9,(.*ebiz(.|-).*?/)hronestop(.*)type=I9,ATT-HROneStop-I9-Int-O-Main,yes,no,no
36213133,ATT-HROneStop-I9-Int-O-Home,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=Eye9Home,(.*ebiz(.|-).*?/)hronestop(.*)type=Eye9Home,ATT-HROneStop-I9-Int-O-Home,yes,no,no
36213134,ATT-HROneStop-AttendanceRep-Int-O-MoreInfo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=ForMoreInformation&itemId=79,(.*ebiz(.|-).*?/)hronestop(.*)ForMoreInformation&itemId=79,ATT-HROneStop-AttendanceRep-Int-O-MoreInfo,yes,no,no
36213135,ATT-HROneStop-AttendanceRep-Int-O-ContactUs,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamAttenReportsContactUs,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamAttenReportsContactUs,ATT-HROneStop-AttendanceRep-Int-O-ContactUs,yes,no,no
36213136,ATT-HROneStop-AttendanceRep-Int-O-CART,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamAttndCART,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamAttndCART,ATT-HROneStop-AttendanceRep-Int-O-CART,yes,no,no
36213137,ATT-HROneStop-AttendanceRep-Int-O-FAQ,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamAttenReportsFAQ,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamAttenReportsFAQ,ATT-HROneStop-AttendanceRep-Int-O-FAQ,yes,no,no
36213138,ATT-HROneStop-AttendanceRep-Int-O-Reports,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamAttenReports,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamAttenReports,ATT-HROneStop-AttendanceRep-Int-O-Reports,yes,no,no
36213139,ATT-HROneStop-ManLOA-Int-O-MoreInfo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=ForMoreInformation&itemId=59,(.*ebiz(.|-).*?/)hronestop(.*)ForMoreInformation&itemId=59,ATT-HROneStop-ManLOA-Int-O-MoreInfo,yes,no,no
36213140,ATT-HROneStop-ManLOA-Int-O-Policy,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamLOAPolicy,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamLOAPolicy,ATT-HROneStop-ManLOA-Int-O-Policy,yes,no,no
36213141,ATT-HROneStop-ManLOA-Int-O-JobAids,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=MYTLOAJobAids,(.*ebiz(.|-).*?/)hronestop(.*)type=MYTLOAJobAids,ATT-HROneStop-ManLOA-Int-O-JobAids,yes,no,no
36213142,ATT-HROneStop-ManLOA-Int-O-Main,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamLOA,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamLOA,ATT-HROneStop-ManLOA-Int-O-Main,yes,no,no
36213143,ATT-HROneStop-ManLOA-Int-O-SupRole,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=LOASupervisorRole,(.*ebiz(.|-).*?/)hronestop(.*)type=LOASupervisorRole,ATT-HROneStop-ManLOA-Int-O-SupRole,yes,no,no
36213144,ATT-HROneStop-ManFMLA-Int-O-MoreInfo,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=ForMoreInformation&itemId=63,(.*ebiz(.|-).*?/)hronestop(.*)ForMoreInformation&itemId=63,ATT-HROneStop-ManFMLA-Int-O-MoreInfo,yes,no,no
36213145,ATT-HROneStop-ManFMLA-Int-O-EligEnt,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamFMLAEligEnt,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamFMLAEligEnt,ATT-HROneStop-ManFMLA-Int-O-EligEnt,yes,no,no
36213146,ATT-HROneStop-ManFMLA-Int-O-DisbLOA,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamFMLADisbLOA,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamFMLADisbLOA,ATT-HROneStop-ManFMLA-Int-O-DisbLOA,yes,no,no
36213147,ATT-HROneStop-ManFMLA-Int-O-Escalations,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamFMLAEscalations,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamFMLAEscalations,ATT-HROneStop-ManFMLA-Int-O-Escalations,yes,no,no
36213148,ATT-HROneStop-ManFMLA-Int-O-Forms,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamFMLAForms,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamFMLAForms,ATT-HROneStop-ManFMLA-Int-O-Forms,yes,no,no
36213149,ATT-HROneStop-ManFMLA-Int-O-Increments,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamFMLAIncrements,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamFMLAIncrements,ATT-HROneStop-ManFMLA-Int-O-Increments,yes,no,no
36213150,ATT-HROneStop-ManFMLA-Int-O-FAQ,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamFMLAFAQ,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamFMLAFAQ,ATT-HROneStop-ManFMLA-Int-O-FAQ,yes,no,no
36213151,ATT-HROneStop-ManFMLA-Int-O-Main,http://ebiz.sbc.com/hronestop/index.cfm?fuseaction=Display&type=ManYourTeamFMLA,(.*ebiz(.|-).*?/)hronestop(.*)type=ManYourTeamFMLA,ATT-HROneStop-ManFMLA-Int-O-Main,yes,no,no
